#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome VIII","NC_001140.6",499079,499885,"+",856607,"RPN10","YHR200W","NP_012070.3",268,"proteasome regulatory particle base subunit RPN10"
"chromosome VIII","NC_001140.6",499950,501143,"-",856608,"PPX1","YHR201C","NP_012071.1",397,"exopolyphosphatase"
"chromosome VIII","NC_001140.6",502388,504196,"+",856609,,"YHR202W","NP_012072.3",602,"uncharacterized protein YHR202W"
"chromosome VIII","NC_001140.6",504476,505530,"-",856610,"RPS4B","YHR203C","NP_012073.1",261,"ribosomal 40S subunit protein S4B"
"chromosome VIII","NC_001140.6",506319,508709,"+",856611,"MNL1","YHR204W","NP_012074.3",796,"alpha-1,2-mannosidase MNL1"
"chromosome VIII","NC_001140.6",509363,511837,"+",856612,"SCH9","YHR205W","NP_012075.1",824,"serine/threonine protein kinase SCH9"
"chromosome VIII","NC_001140.6",512732,514600,"+",856613,"SKN7","YHR206W","NP_012076.3",622,"kinase-regulated stress-responsive transcription factor SKN7"
"chromosome VIII","NC_001140.6",514905,516485,"-",856614,"SET5","YHR207C","NP_012077.1",526,"S-adenosylmethionine-dependent methyltransferase"
"chromosome VIII","NC_001140.6",517532,518713,"+",856615,"BAT1","YHR208W","NP_012078.3",393,"branched-chain-amino-acid transaminase BAT1"
"chromosome VIII","NC_001140.6",519437,520312,"+",856616,"CRG1","YHR209W","NP_012079.1",291,"S-adenosylmethionine-dependent methyltransferase"
"chromosome VIII","NC_001140.6",520712,521737,"-",856617,,"YHR210C","NP_012080.3",341,"aldose 1-epimerase superfamily protein"
"chromosome VIII","NC_001140.6",525392,528619,"+",856618,"FLO5","YHR211W","NP_012081.1",1075,"flocculin FLO5"
"chromosome VIII","NC_001140.6",538742,538945,"+",1466531,,"YHR212W-A","NP_878091.3",67,"uncharacterized protein YHR212W-A"
"chromosome VIII","NC_001140.6",539151,539747,"+",856620,,"YHR213W","NP_012083.1",198,"uncharacterized protein YHR213W"
"chromosome VIII","NC_001140.6",540549,540782,"+",1466532,,"YHR213W-A","NP_878092.3",77,"uncharacterized protein YHR213W-A"
"chromosome VIII","NC_001140.6",540800,541099,"+",1466533,,"YHR213W-B","NP_878093.1",99,"uncharacterized protein YHR213W-B"
"chromosome VIII","NC_001140.6",541651,542262,"+",856621,,"YHR214W","NP_012084.3",203,"uncharacterized protein YHR214W"
"chromosome XVI","NC_001148.4",35236,37845,"+",855860,"PLC1","YPL268W","NP_015055.1",869,"phosphatidylinositol phospholipase C"
"chromosome XVI","NC_001148.4",38169,38798,"+",855861,"ACM1","YPL267W","NP_015056.1",209,"Acm1p"
"chromosome XVI","NC_001148.4",39121,40077,"+",855862,"DIM1","YPL266W","NP_015057.1",318,"putative dimethyladenosine transferase"
"chromosome XVI","NC_001148.4",41043,42869,"+",855863,"DIP5","YPL265W","NP_015058.1",608,"Dip5p"
"chromosome XVI","NC_001148.4",43283,44344,"-",855864,,"YPL264C","NP_015059.1",353,"uncharacterized protein YPL264C"
"chromosome XVI","NC_001148.4",44551,46506,"-",855865,"KEL3","YPL263C","NP_015060.1",651,"Kel3p"
"chromosome XVI","NC_001148.4",47336,48802,"+",855866,"FUM1","YPL262W","NP_015061.1",488,"fumarase FUM1"
"chromosome XVI","NC_001148.4",48996,49304,"-",855868,,"YPL261C","NP_001335821.1",102,"uncharacterized protein YPL261C"
"chromosome XVI","NC_001148.4",49303,50958,"+",855867,"CUB1","YPL260W","NP_015063.1",551,"Cub1p"
"chromosome XVI","NC_001148.4",51244,52671,"-",855869,"APM1","YPL259C","NP_015064.1",475,"Apm1p"
"chromosome XVI","NC_001148.4",53498,55153,"-",855870,"THI21","YPL258C","NP_015065.1",551,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase"
"chromosome XVI","NC_001148.4",56748,62016,"+",855817,,"YPL257W-B","NP_058189.1",1755,"gag-pol fusion protein"
"chromosome XVI","NC_001148.4",56748,58070,"+",855816,,"YPL257W-A","NP_058190.1",440,"gag protein"
"chromosome XVI","NC_001148.4",63279,63860,"+",855818,,"YPL257W","NP_015066.1",193,"uncharacterized protein YPL257W"
"chromosome XVI","NC_001148.4",64977,66614,"-",855819,"CLN2","YPL256C","NP_015067.1",545,"cyclin CLN2"
"chromosome XVI","NC_001148.4",67725,68882,"+",855820,"BBP1","YPL255W","NP_015068.1",385,"Bbp1p"
"chromosome XVI","NC_001148.4",69485,70951,"+",855821,"HFI1","YPL254W","NP_015069.1",488,"Hfi1p"
"chromosome XVI","NC_001148.4",71063,73006,"-",855822,"VIK1","YPL253C","NP_015070.1",647,"Vik1p"
"chromosome XVI","NC_001148.4",73363,73881,"-",855824,"YAH1","YPL252C","NP_015071.1",172,"adrenodoxin"
"chromosome XVI","NC_001148.4",74309,74719,"-",855825,"ATG41","YPL250C","NP_015073.1",136,"Atg41p"
"chromosome XVI","NC_001148.4",75699,76239,"-",855826,"RPL36B","YPL249C-A","NP_015074.1",100,"ribosomal 60S subunit protein L36B"
"chromosome XVI","NC_001148.4",76669,79353,"-",855827,"GYP5","YPL249C","NP_015075.1",894,"GTPase-activating protein GYP5"
"chromosome XVI","NC_001148.4",79711,82356,"-",855828,"GAL4","YPL248C","NP_015076.1",881,"galactose-responsive transcription factor GAL4"
"chromosome XVI","NC_001148.4",82625,84196,"-",855829,,"YPL247C","NP_015077.1",523,"uncharacterized protein YPL247C"
"chromosome XVI","NC_001148.4",84509,85297,"-",855830,"RBD2","YPL246C","NP_015078.1",262,"putative rhomboid protease RBD2"
"chromosome XVI","NC_001148.4",85586,86950,"+",855831,,"YPL245W","NP_015079.1",454,"uncharacterized protein YPL245W"
"chromosome XVI","NC_001148.4",87014,88033,"-",855832,"HUT1","YPL244C","NP_015080.1",339,"UDP-galactose transporter HUT1"
"chromosome XVI","NC_001148.4",88517,90316,"+",855833,"SRP68","YPL243W","NP_015081.1",599,"signal recognition particle subunit SRP68"
"chromosome XVI","NC_001148.4",90622,95109,"-",855834,"IQG1","YPL242C","NP_015082.1",1495,"Iqg1p"
"chromosome XVI","NC_001148.4",95372,96258,"-",855835,"CIN2","YPL241C","NP_015083.1",268,"GTPase-activating protein CIN2"
"chromosome XVI","NC_001148.4",96496,98625,"-",855836,"HSP82","YPL240C","NP_015084.1",709,"Hsp90 family chaperone HSP82"
"chromosome XVI","NC_001148.4",99484,100086,"+",855837,"YAR1","YPL239W","NP_015085.1",200,"Yar1p"
"chromosome XVI","NC_001148.4",100496,101353,"+",855838,"SUI3","YPL237W","NP_015087.1",285,"translation initiation factor eIF2 subunit beta"
"chromosome XVI","NC_001148.4",101608,102702,"-",855840,"ENV7","YPL236C","NP_015088.1",364,"putative serine/threonine protein kinase ENV7"
"chromosome XVI","NC_001148.4",103232,104647,"+",855841,"RVB2","YPL235W","NP_015089.1",471,"RuvB family ATP-dependent DNA helicase reptin"
"chromosome XVI","NC_001148.4",104946,105440,"-",855842,"VMA11","YPL234C","NP_015090.1",164,"H(+)-transporting V0 sector ATPase subunit c\\'"
"chromosome XVI","NC_001148.4",106172,106822,"+",855843,"NSL1","YPL233W","NP_015091.1",216,"MIND complex subunit NSL1"
"chromosome XVI","NC_001148.4",107275,108147,"+",855844,"SSO1","YPL232W","NP_015092.1",290,"syntaxin"
"chromosome XVI","NC_001148.4",108652,114315,"+",855845,"FAS2","YPL231W","NP_015093.1",1887,"trifunctional fatty acid synthase subunit FAS2"
"chromosome XVI","NC_001148.4",115312,116487,"+",855871,"USV1","YPL230W","NP_015094.1",391,"Usv1p"
"chromosome XVI","NC_001148.4",117067,117687,"+",855872,,"YPL229W","NP_015095.1",206,"uncharacterized protein YPL229W"
"chromosome XVI","NC_001148.4",118382,120031,"+",855873,"CET1","YPL228W","NP_015096.1",549,"polynucleotide 5\\'-phosphatase"
"chromosome XVI","NC_001148.4",120163,121167,"-",855874,"ALG5","YPL227C","NP_015097.1",334,"dolichyl-phosphate beta-glucosyltransferase"
"chromosome XVI","NC_001148.4",121767,125357,"+",855875,"NEW1","YPL226W","NP_015098.1",1196,"New1p"
"chromosome XVI","NC_001148.4",126006,126446,"+",855876,,"YPL225W","NP_015099.1",146,"uncharacterized protein YPL225W"
"chromosome XVI","NC_001148.4",126634,128088,"-",855877,"MMT2","YPL224C","NP_015100.2",484,"Mmt2p"
"chromosome XVI","NC_001148.4",128632,129138,"-",855878,"GRE1","YPL223C","NP_015101.1",168,"Gre1p"
"chromosome XVI","NC_001148.4",130162,132228,"+",855879,"FMP40","YPL222W","NP_015102.1",688,"Fmp40p"
"chromosome XVI","NC_001148.4",133043,135424,"+",855880,"FLC1","YPL221W","NP_015103.1",793,"flavin adenine dinucleotide transporter"
"chromosome XVI","NC_001148.4",135790,136443,"+",855881,"RPL1A","YPL220W","NP_015104.1",217,"ribosomal 60S subunit protein L1A"
"chromosome XVI","NC_001148.4",136750,138228,"+",855882,"PCL8","YPL219W","NP_015105.1",492,"Pcl8p"
"chromosome XVI","NC_001148.4",138698,139409,"+",855883,"SAR1","YPL218W","NP_015106.1",190,"Arf family GTPase SAR1"
"chromosome XVI","NC_001148.4",139620,143171,"-",855884,"BMS1","YPL217C","NP_015107.1",1183,"GTPase BMS1"
"chromosome XVI","NC_001148.4",143821,147129,"+",855885,,"YPL216W","NP_015108.1",1102,"uncharacterized protein YPL216W"
"chromosome XVI","NC_001148.4",147416,148423,"+",855886,"CBP3","YPL215W","NP_015109.1",335,"Cbp3p"
"chromosome XVI","NC_001148.4",148569,150191,"-",855887,"THI6","YPL214C","NP_015110.1",540,"bifunctional hydroxyethylthiazole kinase/thiamine-phosphate diphosphorylase"
"chromosome XVI","NC_001148.4",150614,151330,"+",855888,"LEA1","YPL213W","NP_015111.1",238,"U2 snRNP complex subunit LEA1"
"chromosome XVI","NC_001148.4",151515,153149,"-",855889,"PUS1","YPL212C","NP_015112.1",544,"pseudouridine synthase PUS1"
"chromosome XVI","NC_001148.4",153495,154040,"+",855890,"NIP7","YPL211W","NP_015113.1",181,"ribosome biosynthesis protein NIP7"
"chromosome XVI","NC_001148.4",154290,156212,"-",855891,"SRP72","YPL210C","NP_015114.2",640,"signal recognition particle subunit SRP72"
"chromosome XVI","NC_001148.4",156490,157593,"-",855892,"IPL1","YPL209C","NP_015115.1",367,"aurora kinase"
"chromosome XVI","NC_001148.4",157842,159593,"+",855893,"RKM1","YPL208W","NP_015116.1",583,"protein-lysine N-methyltransferase"
"chromosome XVI","NC_001148.4",159909,162341,"+",855894,"TYW1","YPL207W","NP_015117.1",810,"putative tRNA 4-demethylwyosine synthase"
"chromosome XVI","NC_001148.4",162632,163597,"-",855895,"PGC1","YPL206C","NP_015118.1",321,"phosphatidylglycerol phospholipase"
"chromosome XVI","NC_001148.4",164276,165760,"+",855897,"HRR25","YPL204W","NP_015120.1",494,"serine/threonine protein kinase HRR25"
"chromosome XVI","NC_001148.4",166256,167398,"+",855898,"TPK2","YPL203W","NP_015121.1",380,"cAMP-dependent protein kinase catalytic subunit TPK2"
"chromosome XVI","NC_001148.4",168088,169338,"-",855899,"AFT2","YPL202C","NP_015122.1",416,"Aft2p"
"chromosome XVI","NC_001148.4",169770,171155,"-",855900,"YIG1","YPL201C","NP_015123.1",461,"Yig1p"
"chromosome XVI","NC_001148.4",171484,171954,"+",855901,"CSM4","YPL200W","NP_015124.1",156,"Csm4p"
"chromosome XVI","NC_001148.4",172033,172755,"-",855902,,"YPL199C","NP_015125.1",240,"uncharacterized protein YPL199C"
"chromosome XVI","NC_001148.4",173152,174702,"+",855903,"RPL7B","YPL198W","NP_015126.1",244,"ribosomal 60S subunit protein L7B"
"chromosome XVI","NC_001148.4",175043,175864,"+",855905,"OXR1","YPL196W","NP_015128.1",273,"Oxr1p"
"chromosome XVI","NC_001148.4",176223,179021,"+",855906,"APL5","YPL195W","NP_015129.1",932,"Apl5p"
"chromosome XVI","NC_001148.4",179277,181115,"+",855907,"DDC1","YPL194W","NP_015130.1",612,"Ddc1p"
"chromosome XVI","NC_001148.4",181403,182548,"+",855908,"RSA1","YPL193W","NP_015131.1",381,"Rsa1p"
"chromosome XVI","NC_001148.4",182655,183056,"-",855909,"PRM3","YPL192C","NP_015132.1",133,"pheromone-regulated protein PRM3"
"chromosome XVI","NC_001148.4",183597,184679,"-",855910,,"YPL191C","NP_015133.1",360,"ubiquitinyl hydrolase 1"
"chromosome XVI","NC_001148.4",185317,187725,"-",855911,"NAB3","YPL190C","NP_015134.1",802,"Nab3p"
"chromosome XVI","NC_001148.4",188307,188513,"-",1466518,"COA2","YPL189C-A","NP_878179.1",68,"Coa2p"
"chromosome XVI","NC_001148.4",189154,190983,"+",855912,"GUP2","YPL189W","NP_015135.1",609,"putative O-acyltransferase"
"chromosome XVI","NC_001148.4",191406,192650,"+",855913,"POS5","YPL188W","NP_015136.1",414,"NADH kinase"
"chromosome XVI","NC_001148.4",193648,194145,"+",855914,"MF(ALPHA)1","YPL187W","NP_015137.1",165,"Mf(Alpha)1p"
"chromosome XVI","NC_001148.4",194512,195426,"-",855916,"UIP4","YPL186C","NP_015138.1",304,"Uip4p"
"chromosome XVI","NC_001148.4",195950,197788,"-",855917,"MRN1","YPL184C","NP_015140.1",612,"Mrn1p"
"chromosome XVI","NC_001148.4",199095,199376,"+",855918,"RTC6","YPL183W-A","NP_015141.1",93,"putative mitochondrial 54S ribosomal protein RTC6"
"chromosome XVI","NC_001148.4",199495,202536,"-",855919,"RTT10","YPL183C","NP_015142.1",1013,"Rtt10p"
"chromosome XVI","NC_001148.4",203421,204941,"+",855920,"CTI6","YPL181W","NP_015144.1",506,"Cti6p"
"chromosome XVI","NC_001148.4",205248,207647,"+",855922,"TCO89","YPL180W","NP_015145.1",799,"Tco89p"
"chromosome XVI","NC_001148.4",208157,209806,"+",855923,"PPQ1","YPL179W","NP_015146.1",549,"protein-serine/threonine phosphatase"
"chromosome XVI","NC_001148.4",212158,212784,"+",855925,"CBC2","YPL178W","NP_015147.1",208,"nuclear cap-binding protein subunit CBC2"
"chromosome XVI","NC_001148.4",213042,213962,"-",855926,"CUP9","YPL177C","NP_015148.1",306,"Cup9p"
"chromosome XVI","NC_001148.4",216012,218363,"-",855927,"TRE1","YPL176C","NP_015149.1",783,"Tre1p"
"chromosome XVI","NC_001148.4",218630,220088,"+",855928,"SPT14","YPL175W","NP_015150.2",452,"phosphatidylinositol N-acetylglucosaminyltransferase SPT14"
"chromosome XVI","NC_001148.4",220167,222773,"-",855929,"NIP100","YPL174C","NP_015151.1",868,"Nip100p"
"chromosome XVI","NC_001148.4",223143,224036,"+",855930,"MRPL40","YPL173W","NP_015152.1",297,"mitochondrial 54S ribosomal protein YmL40"
"chromosome XVI","NC_001148.4",224353,225741,"-",855931,"COX10","YPL172C","NP_015153.1",462,"protoheme IX farnesyltransferase"
"chromosome XVI","NC_001148.4",226169,227371,"-",855932,"OYE3","YPL171C","NP_015154.1",400,"NADPH dehydrogenase"
"chromosome XVI","NC_001148.4",228314,228772,"+",855933,"DAP1","YPL170W","NP_015155.1",152,"Dap1p"
"chromosome XVI","NC_001148.4",229039,230838,"-",855934,"MEX67","YPL169C","NP_015156.1",599,"Mex67p"
"chromosome XVI","NC_001148.4",231217,232509,"+",855935,"MRX4","YPL168W","NP_015157.1",430,"Mrx4p"
"chromosome XVI","NC_001148.4",232593,237107,"-",855936,"REV3","YPL167C","NP_015158.1",1504,"DNA-directed DNA polymerase"
"chromosome XVI","NC_001148.4",237338,237979,"+",855937,"ATG29","YPL166W","NP_015159.1",213,"Atg29p"
"chromosome XVI","NC_001148.4",237956,239077,"-",855938,"SET6","YPL165C","NP_015160.1",373,"Set6p"
"chromosome XVI","NC_001148.4",239350,241497,"-",855939,"MLH3","YPL164C","NP_015161.1",715,"mismatch repair protein MLH3"
"chromosome XVI","NC_001148.4",241918,242700,"-",855940,"SVS1","YPL163C","NP_015162.1",260,"Svs1p"
"chromosome XVI","NC_001148.4",243206,244027,"-",855941,,"YPL162C","NP_015163.1",273,"uncharacterized protein YPL162C"
"chromosome XVI","NC_001148.4",244319,246220,"-",855942,"BEM4","YPL161C","NP_015164.1",633,"Bem4p"
"chromosome XVI","NC_001148.4",246990,250262,"+",855943,"CDC60","YPL160W","NP_015165.1",1090,"leucine--tRNA ligase CDC60"
"chromosome XVI","NC_001148.4",250907,251668,"-",855944,"PET20","YPL159C","NP_015166.1",253,"Pet20p"
"chromosome XVI","NC_001148.4",252034,254310,"-",855945,"AIM44","YPL158C","NP_015167.1",758,"Aim44p"
"chromosome XVI","NC_001148.4",254814,255761,"+",855946,"TGS1","YPL157W","NP_015168.1",315,"RNA methyltransferase"
"chromosome XVI","NC_001148.4",255913,256767,"-",855947,"PRM4","YPL156C","NP_015169.1",284,"pheromone-regulated protein PRM4"
"chromosome XVI","NC_001148.4",257216,259336,"-",855948,"KIP2","YPL155C","NP_015170.1",706,"Kip2p"
"chromosome XVI","NC_001148.4",259714,260931,"-",855949,"PEP4","YPL154C","NP_015171.1",405,"proteinase A"
"chromosome XVI","NC_001148.4",261727,264192,"-",855950,"RAD53","YPL153C","NP_015172.1",821,"serine/threonine/tyrosine protein kinase RAD53"
"chromosome XVI","NC_001148.4",264602,264700,"+",1466519,,"YPL152W-A","NP_878180.1",32,"uncharacterized protein YPL152W-A"
"chromosome XVI","NC_001148.4",265028,266104,"+",855951,"RRD2","YPL152W","NP_015173.1",358,"peptidylprolyl isomerase RRD2"
"chromosome XVI","NC_001148.4",266180,267535,"-",855952,"PRP46","YPL151C","NP_015174.1",451,"mRNA splicing protein PRP46"
"chromosome XVI","NC_001148.4",268188,270893,"+",855953,,"YPL150W","NP_015175.1",901,"non-specific serine/threonine protein kinase"
"chromosome XVI","NC_001148.4",271310,272194,"+",855954,"ATG5","YPL149W","NP_015176.1",294,"Atg5p"
"chromosome XVI","NC_001148.4",272294,272815,"-",855955,"PPT2","YPL148C","NP_015177.2",173,"holo"
"chromosome XVI","NC_001148.4",273255,275867,"+",855956,"PXA1","YPL147W","NP_015178.1",870,"ATP-binding cassette long-chain fatty acid transporter PXA1"
"chromosome XVI","NC_001148.4",276162,277529,"-",855957,"NOP53","YPL146C","NP_015179.1",455,"Nop53p"
"chromosome XVI","NC_001148.4",278395,279699,"-",855958,"KES1","YPL145C","NP_015180.1",434,"oxysterol-binding protein KES1"
"chromosome XVI","NC_001148.4",280480,280926,"+",855959,"POC4","YPL144W","NP_015181.1",148,"Poc4p"
"chromosome XVI","NC_001148.4",282122,282970,"+",855960,"RPL33A","YPL143W","NP_015182.1",107,"ribosomal 60S subunit protein L33A"
"chromosome XVI","NC_001148.4",283464,286061,"-",855962,"FRK1","YPL141C","NP_015184.1",865,"protein kinase FRK1"
"chromosome XVI","NC_001148.4",287514,289034,"-",855963,"MKK2","YPL140C","NP_015185.1",506,"putative mitogen-activated protein kinase kinase MKK2"
"chromosome XVI","NC_001148.4",289669,291051,"-",855964,"UME1","YPL139C","NP_015186.1",460,"Ume1p"
"chromosome XVI","NC_001148.4",291366,292427,"-",855965,"SPP1","YPL138C","NP_015187.1",353,"Spp1p"
"chromosome XVI","NC_001148.4",292817,296647,"-",855967,"GIP3","YPL137C","NP_015188.1",1276,"protein phosphatase regulator GIP3"
"chromosome XVI","NC_001148.4",297553,298050,"+",855968,"ISU1","YPL135W","NP_015190.1",165,"iron-binding protein ISU1"
"chromosome XVI","NC_001148.4",298571,299503,"-",855969,"ODC1","YPL134C","NP_015191.1",310,"mitochondrial 2-oxodicarboxylate carrier"
"chromosome XVI","NC_001148.4",299888,301228,"-",855970,"RDS2","YPL133C","NP_015192.1",446,"Rds2p"
"chromosome XVI","NC_001148.4",301716,302618,"+",855971,"COX11","YPL132W","NP_015193.1",300,"Cox11p"
"chromosome XVI","NC_001148.4",303121,304014,"+",855972,"RPL5","YPL131W","NP_015194.1",297,"ribosomal 60S subunit protein L5"
"chromosome XVI","NC_001148.4",304387,305058,"+",855973,"SPO19","YPL130W","NP_015195.1",223,"Spo19p"
"chromosome XVI","NC_001148.4",305298,306137,"+",855974,"TAF14","YPL129W","NP_015196.1",244,"TATA-binding protein-associated factor TAF14"
"chromosome XVI","NC_001148.4",306533,308221,"-",855975,"TBF1","YPL128C","NP_015197.1",562,"Tbf1p"
"chromosome XVI","NC_001148.4",308828,309604,"-",855976,"HHO1","YPL127C","NP_015198.1",258,"histone H1"
"chromosome XVI","NC_001148.4",310210,312900,"+",855977,"NAN1","YPL126W","NP_015199.1",896,"Nan1p"
"chromosome XVI","NC_001148.4",313388,316486,"+",855978,"KAP120","YPL125W","NP_015200.1",1032,"Kap120p"
"chromosome XVI","NC_001148.4",316755,317516,"+",855979,"SPC29","YPL124W","NP_015201.1",253,"Spc29p"
"chromosome XVI","NC_001148.4",317641,318945,"-",855980,"RNY1","YPL123C","NP_015202.1",434,"ribonuclease T2"
"chromosome XVI","NC_001148.4",319226,320767,"-",855981,"TFB2","YPL122C","NP_015203.1",513,"TFIIH/NER complex subunit TFB2"
"chromosome XVI","NC_001148.4",320962,321630,"-",855982,"MEI5","YPL121C","NP_015204.1",222,"Mei5p"
"chromosome XVI","NC_001148.4",322071,323744,"+",855983,"VPS30","YPL120W","NP_015205.1",557,"beclin 1"
"chromosome XVI","NC_001148.4",324024,324287,"-",1466520,,"YPL119C-A","NP_878181.1",87,"uncharacterized protein YPL119C-A"
"chromosome XVI","NC_001148.4",324411,326264,"-",855984,"DBP1","YPL119C","NP_015206.1",617,"putative DEAD-box ATP-dependent RNA helicase DBP1"
"chromosome XVI","NC_001148.4",326628,327662,"+",855985,"MRP51","YPL118W","NP_015207.1",344,"mitochondrial 37S ribosomal protein MRP51"
"chromosome XVI","NC_001148.4",327864,328730,"-",855986,"IDI1","YPL117C","NP_015208.1",288,"isopentenyl-diphosphate delta-isomerase IDI1"
"chromosome XVI","NC_001148.4",329606,331699,"+",855987,"HOS3","YPL116W","NP_015209.1",697,"histone deacetylase"
"chromosome XVI","NC_001148.4",332100,335486,"-",855988,"BEM3","YPL115C","NP_015210.1",1128,"GTPase-activating protein BEM3"
"chromosome XVI","NC_001148.4",335953,337143,"-",855990,,"YPL113C","NP_015212.1",396,"glyoxylate reductase"
